debtor_id,age,gender,region,original_amount,days_past_due,delinquency_group,collection_status,amount_recovered,outstanding_amount,strategy_used,contact_attempts,contact_success_count,recovery_time_days,credit_score,income_level,employment_status,loan_id,collection_rate,contact_efficiency
708,55,여성,안산시 단원구,21150875,347,상각,실패,0,21150875,전화,11,4,,640,4601,직장인,L0708,0.0,0.0
709,60,여성,안양시,7722874,97,중기,실패,0,7722874,전화,4,1,,948,4022,자영업,L0709,0.0,0.0
710,39,남성,정선군,41597178,290,상각,실패,0,41597178,전화,11,3,,657,6142,자영업,L0710,0.0,0.0
711,21,여성,안양시 만안구,13672682,239,상각,실패,0,13672682,전화,9,0,,562,5756,직장인,L0711,0.0,0.0
712,39,여성,정선군,12998705,233,상각,실패,0,12998705,전화,8,0,,431,3822,직장인,L0712,0.0,0.0
713,51,여성,수원시 영통구,4166013,356,상각,실패,0,4166013,방문,13,0,,833,6292,직장인,L0713,0.0,0.0
714,23,여성,춘천시,40567258,270,상각,실패,0,40567258,방문,10,1,,828,3827,직장인,L0714,0.0,0.0
715,47,여성,고양시 일산동구,5517919,139,중기,실패,0,5517919,전화,4,0,,791,3203,직장인,L0715,0.0,0.0
716,26,남성,용인시 수지구,35435527,299,상각,실패,0,35435527,전화,10,0,,460,4888,직장인,L0716,0.0,0.0
717,67,여성,삼척시,34158908,39,단기,실패,0,34158908,문자,2,0,,942,7164,자영업,L0717,0.0,0.0
718,51,남성,횡성군,16308161,295,상각,실패,0,16308161,전화,12,2,,888,4291,직장인,L0718,0.0,0.0
719,45,남성,안성시,38979499,236,상각,실패,0,38979499,방문,8,0,,793,5804,직장인,L0719,0.0,0.0
720,20,여성,이천시,5354212,317,상각,실패,0,5354212,전화,12,1,,464,4513,직장인,L0720,0.0,0.0
721,60,여성,천안시 서북구,45747150,338,상각,실패,0,45747150,전화,12,1,,539,3957,자영업,L0721,0.0,0.0
722,40,남성,단양군,29529773,252,상각,실패,0,29529773,전화,8,1,,400,3976,직장인,L0722,0.0,0.0
723,30,여성,성남시 분당구,12782359,85,단기,실패,0,12782359,문자,2,0,,899,3844,무직,L0723,0.0,0.0
724,35,남성,속초시,27255078,162,중기,실패,0,27255078,전화,4,0,,499,4456,자영업,L0724,0.0,0.0
725,69,여성,화천군,26384842,161,중기,실패,0,26384842,전화,6,1,,574,6798,직장인,L0725,0.0,0.0
726,69,남성,성남시,2930207,204,상각,실패,0,2930207,전화,8,0,,436,6071,자영업,L0726,0.0,0.0
727,69,남성,진천군,13270190,235,상각,실패,0,13270190,전화,9,0,,871,2201,직장인,L0727,0.0,0.0
728,38,남성,천안시 서북구,31631209,252,상각,실패,0,31631209,전화,9,0,,746,3813,직장인,L0728,0.0,0.0
729,61,남성,보령시,19460701,279,상각,실패,0,19460701,방문,8,1,,417,7159,자영업,L0729,0.0,0.0
730,58,여성,성남시 분당구,36088156,344,상각,성공,16542563,19545593,전화,14,1,43.0,753,3485,직장인,L0730,0.45839313596405423,1181611.642857143
731,60,여성,광명시,29585844,39,단기,실패,0,29585844,문자,1,0,,860,5174,직장인,L0731,0.0,0.0
732,40,남성,철원군,47427509,74,단기,실패,0,47427509,문자,2,0,,709,4016,직장인,L0732,0.0,0.0
733,68,남성,보령시,24980816,233,상각,실패,0,24980816,전화,7,0,,506,2282,직장인,L0733,0.0,0.0
734,23,남성,하남시,8385943,332,상각,실패,0,8385943,방문,11,0,,933,4156,자영업,L0734,0.0,0.0
735,47,여성,동두천시,22197199,224,상각,실패,0,22197199,전화,7,0,,698,5536,직장인,L0735,0.0,0.0
736,60,여성,용인시 기흥구,11831704,354,상각,실패,0,11831704,전화,11,1,,853,6619,자영업,L0736,0.0,0.0
737,38,여성,논산시,22271870,125,중기,실패,0,22271870,전화,5,0,,681,5243,직장인,L0737,0.0,0.0
738,39,남성,가평군,42188927,110,중기,실패,0,42188927,전화,4,0,,867,4529,직장인,L0738,0.0,0.0
739,68,남성,여주시,29601604,230,상각,실패,0,29601604,전화,6,1,,726,4779,직장인,L0739,0.0,0.0
740,48,남성,이천시,33029895,312,상각,실패,0,33029895,방문,10,0,,416,7606,자영업,L0740,0.0,0.0
741,45,남성,금산군,31250750,158,중기,실패,0,31250750,방문,6,0,,506,5937,직장인,L0741,0.0,0.0
742,31,여성,철원군,33373214,189,상각,실패,0,33373214,방문,5,0,,544,2601,자영업,L0742,0.0,0.0
743,43,남성,화천군,30198147,308,상각,실패,0,30198147,전화,11,2,,913,3578,직장인,L0743,0.0,0.0
744,36,남성,성남시 분당구,10433549,65,단기,실패,0,10433549,문자,2,0,,404,4835,직장인,L0744,0.0,0.0
745,40,여성,춘천시,8515502,326,상각,실패,0,8515502,전화,11,0,,697,3906,직장인,L0745,0.0,0.0
746,60,여성,용인시,45474120,87,단기,실패,0,45474120,문자,4,0,,877,3724,무직,L0746,0.0,0.0
747,27,여성,당진시,33551986,208,상각,실패,0,33551986,전화,8,0,,853,7134,직장인,L0747,0.0,0.0
748,34,남성,청주시 흥덕구,256024,137,중기,실패,0,256024,전화,4,0,,480,7056,직장인,L0748,0.0,0.0
749,64,여성,청주시 흥덕구,641580,149,중기,실패,0,641580,전화,5,0,,771,2961,자영업,L0749,0.0,0.0
750,40,남성,옥천군,4290543,63,단기,성공,3656923,633620,문자,3,1,12.0,626,4695,무직,L0750,0.8523217224486505,1218974.3333333333
751,62,남성,단양군,41258727,302,상각,실패,0,41258727,전화,13,1,,922,4767,무직,L0751,0.0,0.0
752,32,여성,보령시,31868866,346,상각,실패,0,31868866,방문,12,0,,775,2267,직장인,L0752,0.0,0.0
753,32,남성,논산시,43856331,110,중기,실패,0,43856331,방문,4,0,,731,6305,자영업,L0753,0.0,0.0
754,34,남성,고성군,41640457,258,상각,실패,0,41640457,방문,9,0,,761,7729,직장인,L0754,0.0,0.0
755,69,남성,증평군,31971459,296,상각,실패,0,31971459,전화,11,1,,427,6368,직장인,L0755,0.0,0.0
756,43,남성,고양시,1491181,141,중기,실패,0,1491181,전화,5,0,,739,7210,자영업,L0756,0.0,0.0
757,30,여성,평택시,3131540,179,중기,실패,0,3131540,전화,6,0,,402,2077,직장인,L0757,0.0,0.0
758,68,여성,부천시 오정구,6465532,185,상각,실패,0,6465532,전화,6,0,,913,6799,무직,L0758,0.0,0.0
759,58,남성,안산시 단원구,29730973,68,단기,실패,0,29730973,문자,5,0,,911,6913,자영업,L0759,0.0,0.0
760,45,여성,파주시,22326987,268,상각,실패,0,22326987,방문,8,0,,711,3142,자영업,L0760,0.0,0.0
761,68,남성,공주시,12256882,74,단기,실패,0,12256882,문자,4,0,,432,4924,무직,L0761,0.0,0.0
762,69,남성,광주시,49695267,356,상각,실패,0,49695267,방문,11,0,,873,5097,직장인,L0762,0.0,0.0
763,59,여성,안양시 만안구,6065032,179,중기,실패,0,6065032,방문,7,0,,604,7074,직장인,L0763,0.0,0.0
764,20,여성,철원군,8025122,327,상각,실패,0,8025122,전화,11,0,,674,6582,무직,L0764,0.0,0.0
765,39,여성,서산시,8547560,291,상각,실패,0,8547560,전화,9,0,,726,2572,직장인,L0765,0.0,0.0
766,42,남성,청주시 서원구,19490219,51,단기,실패,0,19490219,문자,1,0,,503,7533,자영업,L0766,0.0,0.0
767,55,여성,보령시,48855244,290,상각,실패,0,48855244,전화,11,0,,537,2960,직장인,L0767,0.0,0.0
768,61,남성,춘천시,8048427,112,중기,성공,1041893,7006534,방문,5,0,94.0,767,4441,직장인,L0768,0.12945299746149155,208378.6
769,41,여성,화성시,46469910,101,중기,실패,0,46469910,전화,5,1,,861,3033,직장인,L0769,0.0,0.0
770,50,남성,고양시,34665454,47,단기,실패,0,34665454,전화,2,0,,723,7450,직장인,L0770,0.0,0.0
771,37,여성,괴산군,37755282,238,상각,실패,0,37755282,전화,10,0,,824,7088,직장인,L0771,0.0,0.0
772,34,여성,속초시,17947862,167,중기,실패,0,17947862,전화,6,0,,886,4263,직장인,L0772,0.0,0.0
773,39,여성,용인시 처인구,34330298,210,상각,실패,0,34330298,방문,7,0,,641,2543,자영업,L0773,0.0,0.0
774,38,남성,천안시 서북구,45664612,357,상각,실패,0,45664612,방문,13,2,,557,5876,무직,L0774,0.0,0.0
775,43,여성,청양군,24238903,88,단기,실패,0,24238903,문자,3,0,,465,4508,직장인,L0775,0.0,0.0
776,64,여성,김포시,15925238,68,단기,실패,0,15925238,문자,1,0,,609,2272,직장인,L0776,0.0,0.0
777,21,남성,성남시 중원구,21560913,341,상각,실패,0,21560913,전화,11,0,,905,4770,자영업,L0777,0.0,0.0
778,29,남성,예산군,32315704,223,상각,실패,0,32315704,방문,9,0,,891,5847,직장인,L0778,0.0,0.0
779,60,남성,파주시,49502903,327,상각,실패,0,49502903,전화,10,0,,848,4410,직장인,L0779,0.0,0.0
780,54,여성,고양시 일산동구,42182088,77,단기,실패,0,42182088,문자,3,0,,920,6072,직장인,L0780,0.0,0.0
781,34,여성,계룡시,25371101,269,상각,실패,0,25371101,방문,11,0,,486,5627,직장인,L0781,0.0,0.0
782,36,남성,논산시,24322756,52,단기,실패,0,24322756,전화,1,0,,812,4071,직장인,L0782,0.0,0.0
783,21,남성,춘천시,29583905,67,단기,실패,0,29583905,전화,3,0,,420,6753,직장인,L0783,0.0,0.0
784,69,여성,광주시,33602535,321,상각,실패,0,33602535,전화,10,0,,691,7990,무직,L0784,0.0,0.0
785,26,여성,계룡시,37031404,116,중기,실패,0,37031404,전화,4,0,,602,7564,자영업,L0785,0.0,0.0
786,53,남성,청양군,40463202,344,상각,실패,0,40463202,전화,12,0,,466,2846,직장인,L0786,0.0,0.0
787,50,여성,양구군,17280818,268,상각,실패,0,17280818,전화,8,0,,803,5984,직장인,L0787,0.0,0.0
788,21,남성,수원시 권선구,10330666,246,상각,실패,0,10330666,방문,8,0,,521,3776,자영업,L0788,0.0,0.0
789,63,여성,수원시 팔달구,15189632,211,상각,실패,0,15189632,전화,7,0,,864,2751,직장인,L0789,0.0,0.0
790,26,여성,보은군,33833673,49,단기,실패,0,33833673,문자,3,0,,741,6058,자영업,L0790,0.0,0.0
791,22,남성,제천시,34493973,338,상각,실패,0,34493973,전화,12,1,,557,7495,직장인,L0791,0.0,0.0
792,48,남성,용인시 기흥구,1772665,305,상각,실패,0,1772665,전화,13,0,,485,4389,직장인,L0792,0.0,0.0
793,51,여성,보은군,21444894,161,중기,실패,0,21444894,전화,4,0,,495,4682,직장인,L0793,0.0,0.0
794,56,여성,논산시,38545516,299,상각,실패,0,38545516,전화,8,0,,625,6791,직장인,L0794,0.0,0.0
795,67,여성,시흥시,46687290,66,단기,성공,35004626,11682664,전화,2,0,62.0,603,5471,자영업,L0795,0.7497677847654041,17502313.0
796,53,남성,보령시,22626535,85,단기,실패,0,22626535,문자,5,0,,631,4862,직장인,L0796,0.0,0.0
797,39,남성,연천군,30630778,337,상각,실패,0,30630778,전화,12,0,,742,3832,직장인,L0797,0.0,0.0
798,56,남성,동해시,11426052,216,상각,실패,0,11426052,방문,7,1,,719,3201,직장인,L0798,0.0,0.0
799,31,남성,부천시 원미구,46773245,109,중기,실패,0,46773245,방문,4,0,,581,7924,자영업,L0799,0.0,0.0
800,52,여성,군포시,7657685,184,상각,실패,0,7657685,방문,8,0,,806,7498,무직,L0800,0.0,0.0
801,63,남성,당진시,24749425,316,상각,실패,0,24749425,전화,11,0,,846,3081,자영업,L0801,0.0,0.0
802,35,남성,군포시,22842364,222,상각,실패,0,22842364,전화,8,1,,924,4260,자영업,L0802,0.0,0.0
803,57,남성,양양군,24668945,173,중기,실패,0,24668945,전화,6,0,,763,7015,직장인,L0803,0.0,0.0
804,62,여성,공주시,41229149,216,상각,실패,0,41229149,전화,7,0,,828,5237,자영업,L0804,0.0,0.0
805,69,남성,의왕시,46247699,323,상각,실패,0,46247699,전화,12,0,,586,3759,직장인,L0805,0.0,0.0
806,53,여성,고성군,39114203,272,상각,실패,0,39114203,전화,9,0,,949,2292,직장인,L0806,0.0,0.0
807,39,남성,삼척시,43850142,223,상각,실패,0,43850142,전화,8,0,,658,6464,직장인,L0807,0.0,0.0
808,61,남성,가평군,11031829,315,상각,실패,0,11031829,전화,11,0,,443,6447,직장인,L0808,0.0,0.0
809,20,남성,부천시 소사구,17906635,106,중기,실패,0,17906635,전화,5,0,,861,5454,무직,L0809,0.0,0.0
810,25,남성,성남시 수정구,6194307,270,상각,실패,0,6194307,방문,10,1,,633,4533,자영업,L0810,0.0,0.0
811,49,여성,청주시 상당구,25723835,159,중기,실패,0,25723835,전화,6,0,,867,6819,직장인,L0811,0.0,0.0
812,28,남성,광명시,45646834,230,상각,실패,0,45646834,전화,7,0,,640,2540,직장인,L0812,0.0,0.0
813,52,여성,아산시,30780480,208,상각,실패,0,30780480,전화,9,0,,591,5169,직장인,L0813,0.0,0.0
814,31,여성,횡성군,44260919,304,상각,실패,0,44260919,전화,11,2,,864,6661,직장인,L0814,0.0,0.0
815,46,남성,부천시,44992939,226,상각,실패,0,44992939,전화,9,0,,471,5878,자영업,L0815,0.0,0.0
816,50,남성,횡성군,711104,292,상각,실패,0,711104,전화,11,0,,820,5110,무직,L0816,0.0,0.0
817,45,여성,안양시 동안구,6453385,241,상각,실패,0,6453385,전화,7,3,,876,2841,직장인,L0817,0.0,0.0
818,25,남성,보령시,1335763,212,상각,실패,0,1335763,전화,7,0,,608,3068,직장인,L0818,0.0,0.0
819,30,남성,용인시 처인구,23420496,101,중기,실패,0,23420496,전화,4,0,,527,2937,직장인,L0819,0.0,0.0
820,63,여성,고성군,17058156,328,상각,실패,0,17058156,전화,13,2,,612,4411,자영업,L0820,0.0,0.0
821,43,남성,진천군,43064949,129,중기,실패,0,43064949,전화,6,0,,884,4629,자영업,L0821,0.0,0.0
822,33,남성,과천시,38535653,118,중기,실패,0,38535653,방문,3,0,,682,3344,무직,L0822,0.0,0.0
823,34,여성,동해시,15129329,204,상각,실패,0,15129329,전화,6,0,,888,2476,직장인,L0823,0.0,0.0
824,68,여성,안양시,34344248,39,단기,실패,0,34344248,전화,2,0,,687,7019,자영업,L0824,0.0,0.0
825,30,남성,제천시,1240522,192,상각,실패,0,1240522,전화,8,0,,916,3574,직장인,L0825,0.0,0.0
826,53,여성,계룡시,3830616,189,상각,실패,0,3830616,방문,6,0,,571,3392,직장인,L0826,0.0,0.0
827,30,여성,홍성군,20336375,152,중기,실패,0,20336375,전화,6,0,,587,7523,자영업,L0827,0.0,0.0
828,34,남성,오산시,33167603,327,상각,실패,0,33167603,전화,13,5,,622,6048,직장인,L0828,0.0,0.0
829,51,여성,수원시,17009435,228,상각,실패,0,17009435,전화,8,0,,562,3252,자영업,L0829,0.0,0.0
830,45,여성,부천시 원미구,34512658,97,중기,실패,0,34512658,방문,5,0,,773,5110,직장인,L0830,0.0,0.0
831,41,남성,청주시 흥덕구,47574983,84,단기,실패,0,47574983,전화,6,0,,424,7591,직장인,L0831,0.0,0.0
832,29,남성,보은군,13300664,351,상각,실패,0,13300664,전화,12,3,,778,5810,자영업,L0832,0.0,0.0
833,47,여성,광주시,21324791,53,단기,실패,0,21324791,문자,2,0,,669,6794,자영업,L0833,0.0,0.0
834,59,남성,안산시 단원구,46009000,232,상각,실패,0,46009000,방문,7,0,,811,6494,직장인,L0834,0.0,0.0
835,60,여성,청주시 청원구,29917686,258,상각,실패,0,29917686,방문,10,0,,799,5553,직장인,L0835,0.0,0.0
836,66,남성,오산시,36498144,160,중기,실패,0,36498144,전화,7,0,,460,7329,직장인,L0836,0.0,0.0
837,30,여성,고양시,17627763,91,중기,실패,0,17627763,전화,4,0,,527,4099,직장인,L0837,0.0,0.0
838,52,남성,김포시,43457474,130,중기,실패,0,43457474,전화,6,0,,835,3293,직장인,L0838,0.0,0.0
839,32,남성,동해시,43089475,79,단기,실패,0,43089475,전화,3,0,,673,2879,직장인,L0839,0.0,0.0
840,22,여성,청주시 흥덕구,42773469,91,중기,실패,0,42773469,전화,4,0,,879,4629,직장인,L0840,0.0,0.0
841,49,여성,성남시,20721060,45,단기,실패,0,20721060,문자,1,0,,565,3404,직장인,L0841,0.0,0.0
842,28,남성,성남시,17730657,280,상각,실패,0,17730657,전화,10,2,,575,7989,직장인,L0842,0.0,0.0
843,54,여성,광주시,20468950,319,상각,실패,0,20468950,방문,11,1,,479,7963,직장인,L0843,0.0,0.0
844,59,남성,구리시,6811376,278,상각,실패,0,6811376,전화,10,0,,704,5146,무직,L0844,0.0,0.0
845,67,남성,진천군,22666897,255,상각,실패,0,22666897,전화,9,2,,446,7459,자영업,L0845,0.0,0.0
846,40,남성,충주시,44981905,194,상각,실패,0,44981905,전화,7,1,,464,3662,자영업,L0846,0.0,0.0
847,50,남성,수원시 영통구,31839738,123,중기,실패,0,31839738,전화,4,0,,705,2410,직장인,L0847,0.0,0.0
848,42,여성,시흥시,47047089,241,상각,실패,0,47047089,전화,8,0,,429,7952,무직,L0848,0.0,0.0
849,68,여성,부천시 소사구,9427915,361,상각,실패,0,9427915,전화,12,0,,807,4895,직장인,L0849,0.0,0.0
850,66,남성,고양시 덕양구,25880699,168,중기,실패,0,25880699,전화,5,0,,407,3643,직장인,L0850,0.0,0.0
851,59,여성,태안군,36272400,360,상각,실패,0,36272400,방문,14,0,,406,6249,직장인,L0851,0.0,0.0
852,57,남성,수원시 영통구,18000361,162,중기,실패,0,18000361,전화,6,1,,487,3812,직장인,L0852,0.0,0.0
853,42,남성,평창군,20320581,67,단기,실패,0,20320581,전화,4,0,,413,7579,직장인,L0853,0.0,0.0
854,38,남성,연천군,31769081,292,상각,실패,0,31769081,전화,11,0,,478,2411,직장인,L0854,0.0,0.0
855,55,여성,김포시,39103960,151,중기,실패,0,39103960,전화,4,1,,599,2870,무직,L0855,0.0,0.0
856,23,남성,홍천군,40760558,286,상각,실패,0,40760558,전화,12,1,,918,2732,자영업,L0856,0.0,0.0
857,69,여성,공주시,2981768,279,상각,실패,0,2981768,전화,9,0,,887,6069,자영업,L0857,0.0,0.0
858,64,여성,부천시 원미구,35294579,127,중기,실패,0,35294579,전화,4,0,,716,3137,자영업,L0858,0.0,0.0
859,42,여성,고성군,10654370,102,중기,실패,0,10654370,전화,3,0,,866,6653,직장인,L0859,0.0,0.0
860,45,여성,예산군,37417540,316,상각,실패,0,37417540,전화,10,0,,720,6882,자영업,L0860,0.0,0.0
861,45,여성,동두천시,22032447,267,상각,실패,0,22032447,전화,8,0,,431,3963,직장인,L0861,0.0,0.0
862,33,여성,양평군,26643922,241,상각,실패,0,26643922,전화,5,0,,493,7247,자영업,L0862,0.0,0.0
863,30,남성,정선군,2005439,88,단기,실패,0,2005439,전화,3,1,,651,3867,자영업,L0863,0.0,0.0
864,43,남성,서천군,44582064,270,상각,실패,0,44582064,전화,9,2,,610,7063,무직,L0864,0.0,0.0
865,65,남성,증평군,36603705,261,상각,실패,0,36603705,전화,7,0,,429,7880,직장인,L0865,0.0,0.0
866,27,여성,청주시 청원구,5159265,351,상각,실패,0,5159265,전화,11,0,,791,4415,직장인,L0866,0.0,0.0
867,58,남성,태안군,47306459,325,상각,실패,0,47306459,전화,11,1,,580,3185,무직,L0867,0.0,0.0
868,44,남성,연천군,24592452,263,상각,실패,0,24592452,전화,10,0,,532,2366,자영업,L0868,0.0,0.0
869,58,남성,광명시,31803671,86,단기,실패,0,31803671,문자,3,0,,910,5531,직장인,L0869,0.0,0.0
870,42,남성,양주시,26320036,77,단기,실패,0,26320036,문자,2,0,,688,5313,자영업,L0870,0.0,0.0
871,46,여성,청주시 서원구,33424228,343,상각,실패,0,33424228,전화,11,1,,720,4495,직장인,L0871,0.0,0.0
872,52,남성,괴산군,29344768,294,상각,실패,0,29344768,전화,11,0,,548,5193,직장인,L0872,0.0,0.0
873,50,남성,오산시,36363419,59,단기,실패,0,36363419,문자,4,0,,469,2703,자영업,L0873,0.0,0.0
874,26,남성,성남시 중원구,2835425,172,중기,실패,0,2835425,전화,7,0,,434,4073,무직,L0874,0.0,0.0
875,29,여성,파주시,15038982,210,상각,실패,0,15038982,전화,7,2,,478,3678,자영업,L0875,0.0,0.0
876,61,남성,괴산군,4908737,182,상각,실패,0,4908737,방문,5,0,,607,4782,직장인,L0876,0.0,0.0
877,38,여성,고양시 일산서구,31856752,290,상각,실패,0,31856752,전화,11,1,,729,7912,직장인,L0877,0.0,0.0
878,68,남성,청주시 서원구,6074415,291,상각,실패,0,6074415,전화,11,0,,778,4054,직장인,L0878,0.0,0.0
879,61,남성,화성시,19858843,197,상각,실패,0,19858843,전화,7,0,,525,6895,직장인,L0879,0.0,0.0
880,28,남성,음성군,8582959,166,중기,실패,0,8582959,방문,6,0,,406,5898,자영업,L0880,0.0,0.0
881,68,여성,금산군,8099346,112,중기,성공,5947174,2152172,전화,5,0,12.0,473,7872,직장인,L0881,0.7342782985194113,1189434.8
882,42,여성,용인시 기흥구,39228411,340,상각,실패,0,39228411,전화,10,0,,927,4573,직장인,L0882,0.0,0.0
883,37,여성,천안시 서북구,19348691,48,단기,실패,0,19348691,전화,2,0,,794,4371,직장인,L0883,0.0,0.0
